Unnamed: 0,time_stats.all_reduce.min,time_stats.all_reduce.max,time_stats.all_reduce.mean,time_stats.all_reduce.median,time_stats.all_reduce.std,rank,num_workers,size,collective,devices_per_node,max_devices_per_node
3562,0.098144,0.1080629999999998,0.1020366666666665,0.0999029999999998,0.0043213454952003,0,2,7438336,all_reduce,2,8
3563,0.0984639999999999,0.1073589999999999,0.1015353333333332,0.0987829999999999,0.0041200129719321,0,2,7471104,all_reduce,2,8
3564,0.0965420000000001,0.107135,0.1016206666666666,0.1011849999999999,0.004335532749527,0,2,7503872,all_reduce,2,8
3565,0.097279,0.1038070000000002,0.0995510000000001,0.097567,0.0030117423528583,0,2,7536640,all_reduce,2,8
3566,0.0972469999999998,0.1080620000000001,0.1038066666666666,0.1061109999999998,0.0047062738504634,0,2,7569408,all_reduce,2,8
3567,0.097471,0.1105909999999999,0.101855,0.0975030000000001,0.006177298654482,0,2,7602176,all_reduce,2,8
3568,0.1012779999999998,0.11075,0.107561,0.1106550000000002,0.0044429211861868,0,2,7634944,all_reduce,2,8
3569,0.1014070000000001,0.1024629999999999,0.1018976666666666,0.1018229999999998,0.0004343311588586,0,2,7667712,all_reduce,2,8
3570,0.1007020000000002,0.1115190000000002,0.1046386666666667,0.1016949999999997,0.0048819908734951,0,2,7700480,all_reduce,2,8
3571,0.1016639999999997,0.1118710000000001,0.1050663333333332,0.1016639999999999,0.0048116259437141,0,2,7733248,all_reduce,2,8
3572,0.0988470000000002,0.1026240000000002,0.1002340000000002,0.0992310000000002,0.0016972407018452,0,2,7766016,all_reduce,2,8
3573,0.0981759999999999,0.1109759999999996,0.1029009999999998,0.0995509999999999,0.0057374137611527,0,2,7798784,all_reduce,2,8
3574,0.098719,0.1075519999999999,0.1022076666666666,0.1003519999999998,0.0038373685717631,0,2,7831552,all_reduce,2,8
3575,0.0988160000000002,0.1011190000000001,0.0997543333333334,0.0993279999999999,0.00098734402425,0,2,7864320,all_reduce,2,8
3576,0.1035510000000003,0.11715,0.1081693333333334,0.1038069999999997,0.0063511502545251,0,2,7897088,all_reduce,2,8
3577,0.1034239999999999,0.1127350000000001,0.1068156666666667,0.104288,0.0042004368291352,0,2,7929856,all_reduce,2,8
3578,0.103807,0.1050229999999996,0.1043933333333332,0.1043499999999999,0.0004973746631619,0,2,7962624,all_reduce,2,8
3579,0.104479,0.105248,0.1048103333333333,0.1047039999999999,0.0003228212439657,0,2,7995392,all_reduce,2,8
