frontier_request_id,client_request_id,server_request_id,arrived_at_s,prefill_completed_at_s,completed_at_s,frontier_ttft_ms,official_server_ttft_ms,signed_gap_ms,absolute_error_ms,relative_error_percent
70,pf4096_dc1024:70,cmpl-pf4096_dc1024:70-0,34.58771546324715,34.69665917547257,83.48866591091193,108.94371222541821,141.39890670776367,-32.45519448234546,32.45519448234546,22.952931700824436
71,pf4096_dc1024:71,cmpl-pf4096_dc1024:71-0,34.66367587028071,34.85325936330576,83.53461468220796,189.5834930250473,198.99797439575195,-9.414481370704664,9.414481370704664,4.730943317031892
72,pf4096_dc1024:73,cmpl-pf4096_dc1024:73-0,34.66368405427784,34.85325936330576,83.53461468220796,189.57530902792286,169.96407508850098,19.61123393942188,19.61123393942188,11.538458306092174
73,pf4096_dc1024:72,cmpl-pf4096_dc1024:72-0,34.66384487738833,34.85325936330576,83.53461468220796,189.41448591743182,180.05704879760742,9.357437119824397,9.357437119824397,5.196929074597127
74,pf4096_dc1024:74,cmpl-pf4096_dc1024:74-0,34.92845623707399,35.01471088233398,83.672383125498,86.25464525999149,105.95583915710449,-19.701193897113,19.701193897113,18.593778364495172
75,pf4096_dc1024:75,cmpl-pf4096_dc1024:75-0,35.28884456632659,35.36331330598414,83.99383569435228,74.4687396575543,83.56165885925293,-9.092919201698635,9.092919201698635,10.881688235766468
76,pf4096_dc1024:76,cmpl-pf4096_dc1024:76-0,35.36499270936474,35.47798046864448,84.08561368761518,112.98775927973992,110.21709442138672,2.7706648583532,2.7706648583532,2.5138249859502513
77,pf4096_dc1024:77,cmpl-pf4096_dc1024:77-0,37.748485828284174,37.83850274448496,86.38163592598964,90.01691620078844,137.19749450683594,-47.180578306047494,47.180578306047494,34.38880460291255
78,pf4096_dc1024:78,cmpl-pf4096_dc1024:78-0,38.38645230606198,38.467856432758076,86.97859105836612,81.40412669609276,81.87294006347656,-0.4688133673838024,0.4688133673838024,0.5726108858681864
79,pf4096_dc1024:79,cmpl-pf4096_dc1024:79-0,38.8906592191197,39.00364671732387,87.48369792840701,112.98749820416987,143.42093467712402,-30.433436472954156,30.433436472954156,21.219661231093873
80,pf4096_dc1024:80,cmpl-pf4096_dc1024:80-0,39.88838655129075,39.95598762939647,88.40276908557978,67.60107810571725,115.7832145690918,-48.18213646337455,48.18213646337455,41.61409461871748
81,pf4096_dc1024:81,cmpl-pf4096_dc1024:81-0,40.672815119382,40.78569447103455,89.18396564277548,112.87935165255192,130.31482696533203,-17.435475312780113,17.435475312780113,13.379502332009016
