,time_stats.all_reduce.min,time_stats.all_reduce.max,time_stats.all_reduce.mean,time_stats.all_reduce.median,time_stats.all_reduce.std,time_stats.all_reduce.count,rank,num_workers,size,collective,devices_per_node,max_devices_per_node,profiling_precision
54,0.048958999999999975,0.04935900000000004,0.049199,0.049278999999999996,0.00017281975195756693,3,0,8,444416,all_reduce,8,8,FP16
55,0.049038999999999985,0.04931900000000008,0.04917233333333335,0.049158999999999994,0.00011469767022727418,3,0,8,452608,all_reduce,8,8,FP16
56,0.04904000000000002,0.04935900000000004,0.04919933333333335,0.049199000000000014,0.00013023141795367362,3,0,8,460800,all_reduce,8,8,FP16
57,0.04919900000000007,0.04943900000000008,0.0492923333333334,0.04923900000000003,0.00010498677165350211,3,0,8,468992,all_reduce,8,8,FP16
58,0.04895900000000006,0.049679,0.04929233333333333,0.04923899999999992,0.0002963481436118883,3,0,8,477184,all_reduce,8,8,FP16
59,0.04899900000000002,0.04923900000000003,0.049119000000000024,0.04911900000000003,9.797958971133162e-05,3,0,8,485376,all_reduce,8,8,FP16
60,0.04919899999999996,0.04963900000000001,0.049465666666666665,0.04955900000000003,0.00019136933459212434,3,0,8,493568,all_reduce,8,8,FP16
61,0.04931900000000008,0.04963900000000001,0.04943900000000002,0.04935899999999998,0.0001423610433604039,3,0,8,501760,all_reduce,8,8,FP16
62,0.049278999999999996,0.049478999999999926,0.049358999999999965,0.04931899999999996,8.64098759787444e-05,3,0,8,509952,all_reduce,8,8,FP16
63,0.049279000000000114,0.049478999999999926,0.04939933333333335,0.04944,8.656532536496575e-05,3,0,8,518144,all_reduce,8,8,FP16
64,0.049038999999999985,0.049278999999999996,0.049185666666666676,0.04923900000000003,0.00010498677165350211,3,0,8,526336,all_reduce,8,8,FP16
65,0.04915999999999997,0.049399000000000005,0.04926599999999998,0.04923899999999998,9.942166095308328e-05,3,0,8,534528,all_reduce,8,8,FP16
66,0.04907899999999995,0.04923900000000003,0.04915899999999999,0.049158999999999994,6.531972647425224e-05,3,0,8,542720,all_reduce,8,8,FP16
67,0.04919999999999999,0.04956,0.04938666666666667,0.049400000000000034,0.00014727148022917002,3,0,8,550912,all_reduce,8,8,FP16
68,0.04923900000000003,0.049399000000000005,0.04929266666666668,0.04924000000000001,7.519012937583173e-05,3,0,8,559104,all_reduce,8,8,FP16
